,Response
5035066,1
10107094,1
7641163,0
8642818,0
3736836,0
960660,0
2220729,0
8493973,0
10702392,0
3932808,0
3720776,0
645055,0
6301770,1
5373309,0
136665,0
5944206,0
2009055,0
3357034,0
4572992,0
11209709,0
754769,0
7867749,0
9478215,1
404706,0
7941116,0
10680931,1
10871855,0
8047946,0
389023,0
4450629,0
3130610,0
778895,0
8604902,0
4569963,0
1814272,0
5216613,0
9567415,0
8887435,0
10576708,0
8343085,0
1525635,1
7860296,0
11443085,0
4378944,1
2487644,0
6515388,0
1652671,0
8669825,0
7427314,0
1967161,0
10809163,0
4126073,0
1877547,0
5095113,0
7232249,0
2217424,0
5718561,0
3968208,0
9056319,0
5325112,0
8965311,0
10099525,0
1959403,0
104336,0
1398518,0
6726326,0
8451505,0
3497384,0
8497367,0
9290559,0
18454,0
2541853,0
10380588,0
5046671,0
5188640,0
292758,0
5436800,0
2666568,0
9858968,0
11476611,0
9031073,0
1536324,0
6809372,0
4991918,0
9489659,0
9383247,0
2119949,0
1139591,0
5728820,1
11429064,0
11366175,0
3194706,0
1898539,0
6656516,0
6039912,0
7371696,0
10432429,0
8874033,1
5131662,0
7228192,0
8695841,0
4942565,0
2214355,1
6410328,0
5803951,0
4864151,0
9203453,0
9401290,0
3553961,0
3425076,0
8434372,0
6666071,0
2772819,0
5471960,0
9891230,0
162267,0
667349,0
616087,1
5458961,0
458573,0
9296272,0
11032746,0
5687955,0
303719,1
7131449,1
9699131,0
8196871,0
3394064,1
7534015,0
4139956,0
7325777,0
5408494,0
7832147,1
10171799,0
10805630,0
5557113,0
11280300,0
6984118,0
6276260,0
8940043,0
9675518,0
7288749,0
4918119,1
10627668,0
11284301,0
4084843,0
103423,0
9702615,0
2974222,0
9007309,0
2295944,0
10992686,0
9295825,0
2003192,0
8231310,0
5929833,0
8388387,0
10818642,0
11265490,0
5766050,0
8636764,1
3624030,0
332909,0
789840,1
4778413,0
6397128,0
2283110,0
1189121,0
10950137,0
8773641,1
2608954,1
10745127,0
9611215,0
2648233,0
8491637,0
2958954,1
9255392,0
5672462,0
4090977,0
1992569,0
9814483,1
2789416,0
3584450,0
10354251,0
6287749,0
3405249,1
3185889,0
8152603,0
710859,0
6958062,0
9802941,0
1488736,0
9081990,0
2946764,0
6100332,0
10551962,1
988081,1
1829185,0
8165739,0
4940153,0
8492186,0
9784161,0
5824422,0
9008176,0
9288399,0
6959971,0
268090,1
11464476,0
1353669,0
2321171,0
4539504,0
10613231,0
8623640,0
4177658,0
7174055,0
3880311,0
6537439,0
2016712,1
3898186,0
10860986,0
4583063,0
4338366,0
2159663,0
6504797,0
10955783,0
7921555,0
1468182,0
8299720,1
9839691,0
3603395,0
7988262,0
6111814,0
5997511,0
7388613,0
5200671,0
1483104,0
11326899,0
11168252,0
2557502,0
4609561,0
9897985,0
5301444,0
2754984,0
5170141,0
7322636,0
1453779,0
10042839,0
517816,0
9021076,0
3497405,0
10063735,0
4540001,0
2552137,0
2352819,0
5878789,0
3897996,0
9123560,0
10398838,0
8934277,0
6985202,0
10788222,0
6698889,0
4528868,1
4358330,0
5085518,0
5914133,0
8152181,1
6415124,0
825086,0
8897227,1
8463233,0
10471479,0
8246080,0
6371111,0
8839079,0
3886768,0
6392932,0
4635660,0
1898195,0
9184091,0
8994174,1
4914579,1
2780239,0
4883186,0
8243678,0
10954540,0
218209,0
71020,0
6033752,0
6170522,0
7783328,0
5888800,0
2879224,0
2295725,0
10717578,0
8125066,0
1799611,0
11149976,0
9343578,0
7156816,0
4952533,0
6156754,0
3368277,0
1426281,0
10673945,0
7377848,0
4124902,0
8606432,0
4127094,0
7548290,0
854922,0
10443330,0
10582861,0
4425614,0
11220735,0
3830533,0
2768522,0
44887,0
7958083,0
6667084,0
321199,0
5795907,0
10625073,0
6134052,0
4055246,0
7565712,1
3413376,1
3122955,0
922059,0
8314515,0
4679498,0
9015929,1
1912824,0
5185128,0
7625956,0
4342053,0
9504438,0
10420586,0
385041,0
11372440,0
10299747,0
4315759,0
7314414,0
3553295,1
2051021,0
9215,0
10996940,0
702644,0
6970948,0
4743319,0
1120409,1
2151896,0
494381,1
3615519,0
2593948,0
9753899,0
2784881,0
3448683,0
4693220,0
7810057,0
5508510,0
10575058,0
506768,1
2307270,0
2176264,0
2610886,0
2526604,0
6043750,0
5069321,0
3888345,0
6972927,0
6297415,0
5978115,0
3535704,0
6919004,0
2000232,0
9961741,0
4714893,0
4134837,1
6454652,0
7839353,0
6017344,0
3230930,1
3785334,0
9493180,0
9661242,0
4414793,0
10495458,0
7167924,0
5648859,0
7987535,0
8511368,0
4484194,0
1467143,0
7528400,0
4964528,0
2800357,0
10353907,0
4857587,0
8833098,0
1836383,0
4549157,0
2847862,0
4750508,0
11501918,0
10843084,0
11362586,0
956075,1
10239705,0
1812999,0
4500265,0
5854558,0
5210110,1
8571805,0
9024090,0
9677803,0
5612342,0
501642,0
5467271,0
345316,0
7943927,0
9586862,0
7734033,0
4160208,0
3060099,0
4274145,0
1705494,0
6485260,0
6420237,0
11331473,1
10858829,0
4157090,0
1181293,0
3075132,0
2130142,1
5869967,0
5962799,1
7270372,0
4673552,0
8394296,1
9093110,1
10426935,0
1292337,0
8021215,0
11064850,0
9856506,0
7827033,0
3620812,0
10751021,0
11198742,0
8614831,0
8391007,0
1799570,1
10028909,0
8156738,0
2629088,0
9079975,0
2357240,0
1206321,0
9223164,0
3061939,0
7890885,0
3544823,0
5439249,0
713716,0
6114616,0
3544141,0
10337395,0
618779,1
10070486,0
9153650,1
8289358,0
8891083,0
1619206,0
943864,0
4891157,0
336186,0
5866223,0
7725843,1
5233145,1
5867110,0
2307622,0
10009724,0
4230933,0
3523109,0
2948302,0
10936754,0
2514164,0
10465,0
10512657,1
5603693,0
4959455,0
3248500,0
6112974,0
8014059,0
2395698,0
1548808,0
8264048,0
3720634,0
1775637,0
5927408,0
10720576,0
10554517,0
9954765,0
11071814,0
9322543,0
6808627,0
4734080,0
7213503,0
1653572,0
11267093,0
8554455,0
3287259,0
1846469,1
7643696,0
5100527,1
10380157,0
9866241,0
3337363,0
5512198,0
2598506,0
876068,0
5601624,0
2268646,0
8208993,0
1429931,0
6732834,0
2838877,0
9223794,0
10488627,0
9111650,0
11304157,0
7094984,0
3447562,0
2333671,0
3142088,0
9560486,0
3482311,0
8259817,0
4853549,0
10275810,0
53906,0
2940996,0
8002140,0
9080589,0
4834562,0
8266927,0
11244788,0
6437840,0
10535144,1
9184282,0
2212879,0
11209335,0
153758,1
1912258,0
417622,1
4921042,1
4114881,0
10857797,0
3203362,0
9531500,1
5836719,0
1167534,0
7987744,0
7188670,0
4332279,0
863384,0
4597906,0
2822737,0
7341970,0
4651654,0
4581805,0
7570359,0
3453209,0
4967355,0
350388,0
2475138,0
10802134,1
7771046,0
3055676,0
202528,0
96062,0
9149897,0
4176273,0
4111696,1
8357501,0
2467467,1
3692611,1
6717140,0
4889172,0
4960073,1
8660301,0
1400420,0
2968428,0
830226,0
3395120,0
987207,0
11176637,0
7838033,0
10463068,0
5781295,0
8069471,0
269189,1
8693730,0
9494129,0
8633103,1
9909284,0
6358702,0
8792970,0
5475537,0
5350414,0
8115594,0
10452173,0
560038,0
3478952,0
1364181,0
10953564,0
4452106,0
10235706,0
362966,0
10716448,0
9130407,1
11364921,0
10451867,0
432129,0
229714,0
7411568,1
11401335,0
2506224,1
4010439,0
7909776,0
2250845,1
10117209,0
11214261,0
11258648,0
90094,0
10371168,0
4072524,0
6523229,0
8965021,0
9886051,0
3446076,0
3036457,0
5167346,1
8305769,0
4054789,0
10797519,0
10472119,0
9261846,0
2906952,0
9430742,0
11072714,0
10878199,0
7172255,0
482843,0
3655879,0
263439,0
7127378,0
855543,0
5629109,0
6227102,1
5939047,0
9473781,0
3362965,0
2227986,0
5766313,0
10768236,0
8173707,0
957024,1
7247513,0
6790807,0
782422,0
5890106,1
9325764,0
8378995,0
7930038,1
2711789,0
4923977,0
10938732,0
8887302,0
6438403,0
5505715,0
9692724,0
8856558,0
6547380,0
9779866,0
1719047,0
2571978,0
3786604,0
8547260,0
2722040,0
7604288,0
10892035,1
9112537,0
2768061,0
3789289,0
10291261,0
7818395,1
11198226,0
5451383,0
8989661,0
392823,1
3879627,0
7114132,0
8633826,0
1308389,0
4475081,0
11385625,0
3755831,0
10345638,0
6522112,0
4123224,0
11336572,0
2780551,0
6937246,0
3723030,0
9122122,0
3849905,0
4016096,0
2312332,0
6043270,0
3018491,0
6099583,0
6573616,0
5931648,1
9584459,0
7404949,0
4730882,0
7559420,0
865456,0
6845628,0
5665458,0
2411086,1
8700986,1
8712057,0
8784887,0
3515401,0
10350554,0
6737415,1
6059170,0
7689028,0
1559539,0
1001831,0
9988282,0
4772265,0
11502405,0
9314489,0
4711685,0
5172228,1
4814578,1
5667407,0
7182306,0
4287055,0
3112971,0
36922,0
3169082,0
7759336,0
4968855,0
5284215,0
2824658,0
2044274,0
3957197,0
7288428,0
720261,0
7172178,0
3519410,0
1357435,0
10641845,0
6144615,0
9313474,0
1255319,0
3753968,1
1333314,0
1236502,0
965325,0
1937667,0
10216290,0
8089335,0
7298343,0
2309200,0
10418210,0
9820585,0
8429036,0
10473780,0
10222753,0
2726218,0
4689085,0
4926592,0
9442345,0
5014777,0
11301620,0
3472696,0
9854142,0
5024951,0
7694093,0
9886639,0
1653995,1
4095656,0
10961306,0
1034800,0
854582,0
6259304,0
11202070,0
11344539,0
5052533,0
11495408,0
8301179,0
4860470,0
1866130,0
2523026,1
9016105,1
4491829,0
10459038,0
4012563,0
3733125,0
9135571,0
1023867,0
9880314,0
2514520,0
7028999,0
1058076,0
3229260,0
3587409,1
1487300,0
5884596,0
6426292,0
8517989,0
6253083,0
3728951,0
10451404,0
9256568,0
11032614,0
6445202,1
5136300,0
6770489,0
9153990,0
4662642,0
2759050,0
2346875,0
6596289,0
4120041,0
2927767,0
3475661,0
4976608,0
9970878,0
2673681,0
8946375,0
10239077,0
1812333,0
2000675,0
7753578,1
3009408,1
1998048,0
9149810,0
2331319,0
3289968,0
2329463,0
2010235,0
11085386,0
7588804,0
5404825,1
5260244,0
3679327,0
11177630,0
5636568,0
714160,0
6895696,0
9927315,0
2274482,0
6850824,0
10473243,0
2367519,0
5092896,0
1876911,0
1198676,0
10791138,0
3233256,0
2718708,0
3024897,0
3462044,0
6371058,0
10521870,1
5184458,0
5640322,0
6343551,0
7759616,0
3871784,0
2690398,1
7553961,0
10792859,0
1095081,0
4108870,0
3118046,0
9772792,0
10446924,0
4516325,0
7692895,1
4522932,0
415033,0
534960,0
418880,0
4715048,0
3520942,0
5063200,0
6602704,1
1414127,0
10720942,0
2065958,0
6412186,0
6317017,0
1799582,0
6976622,0
3399416,0
7623894,1
4920367,0
3562327,0
2058470,1
1954649,1
8113755,0
7272143,0
320004,0
8990770,0
1530831,0
9805187,0
8160174,0
4240907,0
6330958,1
1290783,0
366780,0
7522089,0
3579597,0
88203,1
9960146,0
5595043,0
2068553,0
10983070,0
2280212,0
1557029,0
6506407,0
8774247,1
5567123,1
5228440,0
4213740,0
4652949,0
4352917,0
5366696,0
6101167,0
1380433,0
6256085,0
3499586,0
2883893,1
2429825,0
3759824,0
7247662,0
6056903,0
1448209,1
1444449,1
3720381,1
2791653,0
7728784,0
4713210,0
9574538,0
270793,0
510690,0
7057481,0
2408686,0
7014369,0
5049859,1
10083631,0
2125324,0
3855465,0
10909999,0
1775382,0
8681451,0
8040700,0
9660461,0
4582337,1
10725618,0
3936134,1
7132916,0
9883830,0
8293044,0
7021549,0
545315,0
10324612,1
7674051,0
5237137,0
10776217,0
8568319,0
6867732,0
9118703,0
10293436,1
6994850,0
3359225,0
10687904,0
7580728,0
10692706,0
96338,0
7507083,0
5333292,0
1166476,0
2301122,0
4707767,0
3177151,0
5018087,1
3487018,0
2472790,0
2617020,0
8605599,0
7638546,0
8669888,0
4032288,1
1791366,0
7469099,0
3932004,0
10491908,0
1306121,0
11135795,0
637555,0
7869118,0
9148746,0
119713,0
3870292,0
2064079,0
9785593,0
10654549,0
9542259,1
242079,0
6286844,0
833624,0
6662409,1
5261849,0
7628554,0
6335149,0
8195646,0
7336770,0
9032212,0
6386112,1
6669594,0
2425977,0
8952802,0
10659881,0
1735743,0
4533003,0
9851817,0
10809089,0
2830490,0
8966516,0
10143162,0
426354,0
2544805,0
8699471,0
1468936,0
6156050,0
1548430,0
1294165,0
10370054,0
2325422,1
7535601,0
4389652,0
3435929,0
626251,0
7766215,0
10278199,0
6058935,0
9665793,0
494799,0
5292398,0
7542705,0
1633706,0
447501,0
7891093,0
5756775,0
7360889,0
5152648,1
7185609,0
4969801,0
931767,0
3488365,0
10609653,0
10755976,0
5986469,0
7215930,0
9851216,0
1347152,1
3604484,0
9784104,0
2804085,0
10037060,0
8592400,1
6320736,0
1155998,1
10232961,0
5635893,1
11385982,0
7542719,0
3675345,0
3164909,0
8555638,0
5334731,0
507922,0
3408235,0
10199480,0
3543222,0
1988649,0
4676780,0
7494744,0
1309701,0
8101989,0
7686137,0
3507492,0
6957134,1
146103,0
7394233,0
5692595,0
4133040,0
1096594,1
5748629,0
10131497,0
7659201,1
2256671,0
5602306,0
1845535,0
11387777,0
4633823,0
7448863,0
6945046,0
6932394,0
10119714,1
4096184,1
7018764,0
4184504,1
498739,1
8193120,0
5674509,0
8711801,0
10600085,0
5582779,1
7750382,0
10837476,0
3716558,0
6513597,0
5213528,1
6059867,1
11415956,1
4233819,0
3539529,0
3329992,0
5028200,1
6514458,0
2373088,0
2006675,0
5274863,0
11277836,0
7264654,0
5755883,1
6190662,0
1206725,0
8852179,0
7956728,0
2338677,0
8499628,1
9602531,0
8339888,0
9574495,0
8693783,0
6903600,0
9999326,0
11025014,0
8676353,0
5565486,1
1276074,0
3586086,0
4681227,0
10860797,0
2929742,0
2081295,0
1999898,0
4066787,1
1400768,0
839296,1
10362198,0
8844161,0
890211,0
8877369,0
1386045,0
8589691,0
2735697,0
3308001,0
8297239,0
7495321,0
10058799,0
3988372,0
7037873,0
8081521,0
3299855,0
5500471,0
1153029,1
5173533,1
3560397,0
9049189,0
5821360,0
5986550,0
8593862,0
5000970,0
4138288,0
726093,1
5323600,0
11026260,0
5455960,0
9640308,0
3008372,0
11370015,0
7195676,0
199177,0
3440564,1
7160526,1
6442359,0
6441946,0
7014246,0
8578592,0
8660883,0
11174682,0
6236603,0
7357277,0
2041407,0
11024993,0
9478896,0
3330922,0
3494409,0
11130758,0
452898,0
11142511,0
740347,0
4286905,0
4189574,0
7738287,0
5051921,0
7427872,0
5231430,0
8775017,1
8302045,0
1796006,0
8534767,0
7490091,0
6538004,0
11065417,0
1504218,1
9737791,0
3186138,0
9410763,0
2479700,0
4440539,0
8927875,0
8811800,0
9153375,1
8875922,1
6399731,0
7768990,0
202457,0
4385258,0
7182962,0
586345,0
11007052,0
6412851,0
7519977,0
2095634,0
4265117,0
4104348,0
1336011,0
9262258,1
6481096,0
5808402,0
3536895,1
11287387,0
5494518,0
10146227,0
668064,1
4479380,0
1441908,0
2446836,0
7770815,0
1671768,0
95586,0
1144481,0
6740897,0
9037498,0
3709418,0
8439341,1
8402453,0
578224,0
9467536,1
3465481,0
4978324,0
1088260,0
4396101,0
8812634,0
6060554,0
9734219,0
6246948,1
3719835,0
4399003,0
8999847,0
4259701,0
8746850,0
1005106,0
10115665,0
5252740,0
824551,0
7464585,0
3573509,0
11175493,0
121016,0
2532833,0
4992563,0
306148,0
1995511,0
8535728,0
10494199,0
4814377,0
2764617,1
11010366,0
9058225,1
9269000,1
6719756,0
10323323,0
5886401,0
3994188,0
10279360,0
9984241,1
1353375,1
9034934,0
2391526,1
11095898,1
10862291,0
3212697,0
3793658,0
4738120,0
5503315,0
3659265,0
9519220,0
3134474,0
4351133,0
1423101,0
650381,0
5175851,0
1070484,0
2156180,0
8478786,0
6341894,0
3542889,0
2080559,0
3447476,0
3591148,0
1290217,0
7162942,0
3920722,0
5353142,0
4415389,0
5046203,0
614685,0
1468394,0
1359441,0
7111661,0
4065032,0
5226413,0
2587968,1
998283,0
436932,0
7543041,0
1404657,1
5452884,0
2297633,0
7429800,0
8329180,0
2501232,0
106905,1
10422439,0
4300045,0
10839550,0
8120470,0
10794215,0
1073330,0
8428537,0
4515692,0
7999728,0
2657366,0
1914385,0
3775801,1
475607,0
4776638,0
6779219,0
230905,1
491766,0
8082688,0
2364741,0
10965914,0
8889143,0
5343413,0
10186306,0
4536991,0
11160699,0
7840611,0
6657425,0
2649367,0
5818944,0
3152212,1
3685129,1
441258,0
10644290,0
3339773,0
7089794,0
577304,0
1535007,0
8975832,0
8611164,0
7267397,0
4813475,0
1637896,0
9946714,0
4859241,0
2643386,0
1048921,0
1402750,0
2247032,0
967830,0
6870037,0
5997990,0
10877753,0
6194613,0
10300563,0
4085271,0
5021092,0
4141634,0
4857520,0
6956619,0
10280398,1
68319,0
3178281,0
8514793,0
570651,0
1144291,0
10603114,0
1986954,0
1159809,0
2403755,0
8057390,1
10728681,0
8956158,0
6711699,0
7380724,0
9130264,0
1234540,0
7180590,0
5561941,0
5646396,0
8540787,0
3352582,0
6964078,0
211963,0
10075255,0
9192289,0
5348515,0
8263862,0
8174683,0
7810751,0
8136299,0
1137897,0
6442935,0
6534327,0
600530,0
1386152,0
5836540,0
2650795,0
2703227,0
1099714,0
1990974,0
3509867,0
69140,0
8758659,0
11171340,0
6105996,1
9644177,0
297249,1
237988,0
1361538,0
8169445,0
3437422,0
1253667,0
8633634,0
564766,0
5227561,1
5696697,0
9179783,0
5262231,0
676003,0
3617732,0
5258651,1
9156381,0
9843386,0
10328244,0
4918378,1
5729140,0
6620959,0
1003946,0
2152831,0
20656,0
10295351,0
3203516,0
5062329,0
7794817,0
264721,1
4456556,0
2044068,1
7853975,0
1637546,0
446033,0
4630731,0
9364831,0
8901164,0
4628211,0
824040,0
2647635,0
2339423,0
10215578,0
2405140,0
4283159,0
5668642,0
3869001,0
8277539,0
5549902,0
9304222,0
4884133,0
1725969,0
8152509,0
9227793,0
4799169,0
1433731,0
2586439,0
11007488,0
1842795,0
8508298,0
2523438,0
905922,0
5476814,0
10448109,0
11184970,0
1214026,0
6124376,0
5958161,0
7928340,0
1353500,0
2300919,1
6547724,0
7218781,0
5190235,0
5193037,0
7117880,0
5884828,1
8483582,0
6497681,0
2755666,0
8107737,0
9166282,1
3645843,0
3083326,0
6063257,0
924092,0
895054,0
1152464,0
9743340,0
1343820,0
5008274,0
2857423,0
4774689,0
5078266,0
576531,0
9109747,0
7768580,1
3429513,1
4042716,0
1296774,0
2394495,0
2107119,0
4836277,0
4456276,0
11097646,0
8310618,0
7463925,0
10921733,0
4700564,0
5441832,0
8335637,0
7520876,0
7065847,0
2878286,0
2036727,0
5410667,1
4992374,0
3623746,0
4925810,0
6338400,0
649155,1
201034,1
4116354,0
11418941,0
6822287,0
5850569,0
8188817,0
6036385,0
4677458,0
838967,0
161026,1
880884,0
9078137,1
7561386,0
4465349,0
11235421,0
4153730,0
764990,0
3923687,0
5445708,0
3140257,0
6589839,0
9911310,0
6268217,0
8062282,0
6192400,0
5232909,0
6115687,0
631631,0
792875,0
7548314,0
10747003,1
8578266,0
4139569,1
1750184,0
3519378,0
1546912,0
10150428,1
504475,0
3456856,0
3592120,0
1430301,0
8994957,0
839151,0
5406269,0
1752312,0
4594225,0
10175153,0
11119326,0
6943057,0
3721487,0
10692652,0
7099209,0
2883838,0
2533210,0
10842575,0
2225292,0
1759020,0
4491005,0
946884,0
3737327,0
1079486,1
11473964,0
5117607,0
9787665,0
3915418,1
8398852,0
229430,0
1182090,0
7579675,0
3097853,0
3865334,0
2013693,0
3054779,0
7783654,0
8052043,0
5136410,0
20816,1
4596958,0
7720886,0
6243200,0
7763890,0
5694738,0
2425636,0
9176266,0
7475931,0
3231384,0
9865403,0
8275314,0
10996561,0
9975325,0
4690827,0
5846463,0
4783377,0
6984304,0
3200814,0
320661,0
8453054,0
8161104,0
1054622,0
6096457,1
3990767,0
7640461,0
2094168,0
4034049,0
9919012,0
3806700,0
7774437,0
10688203,0
1878651,0
8475802,0
370485,0
9862986,0
7994021,0
2751478,0
2172904,0
2140490,0
364339,0
10900473,1
5442402,1
4070462,0
3112839,0
9776329,0
1260110,0
6010687,1
5758360,0
7066732,0
2640542,0
9523689,0
1026783,1
3293096,0
1618854,0
1340598,0
7122181,0
1963648,0
3616899,1
2952649,0
4027629,0
7273751,0
9530977,0
8730028,0
2513254,0
10004295,0
2657139,0
4807201,1
2790432,0
88614,0
9908379,0
507996,0
1534485,0
7140821,0
11316447,0
2261647,0
5670829,0
9693751,0
7162050,0
6579478,0
6008498,0
3846062,0
8976347,0
3214912,0
3547658,0
9079880,0
4553355,0
8265172,0
10339890,0
3227338,0
4182087,0
1485665,1
4671400,0
6705221,0
10644665,0
2196521,0
4242668,0
2057865,0
554353,0
5970646,0
4860427,0
3609327,0
5611249,1
6785045,0
6397038,0
6855546,0
3164784,0
3712836,0
1890798,0
4089867,0
2312904,0
7345251,0
4661234,0
10955142,0
2879725,0
5736930,1
3329892,0
3047305,0
11092236,0
657862,0
10231050,0
4691610,0
2626196,0
4822026,0
1332626,0
856204,0
7008861,1
9013129,0
9642437,0
7545277,0
7965502,0
8055266,0
5834866,0
964555,0
5346980,0
10696726,0
10022257,1
942210,0
6649539,1
3712459,0
5811580,1
3177622,0
10416882,0
10315188,0
8273517,0
5968211,0
699471,0
3826834,0
2348835,0
5638883,1
1967681,0
9775701,0
5408688,0
8332163,0
391498,0
8201656,0
1996471,0
3314554,0
7579787,0
4324693,0
9814938,0
2945694,0
759323,0
5438486,0
10043872,0
9291344,1
10318331,0
10359914,0
4293533,0
2998474,0
1911834,0
7812190,0
2571610,0
2805059,0
8667147,0
8232342,0
8382523,0
5218436,1
5482507,0
7561780,0
4283112,0
2209804,0
11271471,0
10211809,0
5303103,0
3101901,0
7477365,0
8874001,1
1818044,0
2303990,1
11317531,0
3175431,1
2496801,0
1296207,1
1446303,1
9212811,0
5606129,1
4635560,1
8545229,0
7476652,0
1407512,0
3259013,0
7402731,0
8789745,0
4116458,0
11297562,0
4635357,0
5309708,0
10043746,0
10909786,0
10351874,1
9736740,0
11247579,0
9208344,0
56353,0
2141468,0
2659333,0
1303322,0
1230654,0
8531239,0
4481877,0
4316231,0
388091,0
5273981,1
1562295,0
4654039,0
6131229,0
5585091,0
4725169,0
5236332,0
5816698,0
1152919,0
2567450,0
8325638,0
8875542,0
3652316,0
6125282,0
3916285,0
1289772,0
11344407,0
4424366,0
7980247,0
8147565,0
10381658,0
6404548,0
1727488,0
9487526,0
6885007,0
4991706,0
6400890,0
10573071,0
2573348,0
3269649,1
7521518,0
7396959,0
2359711,1
8571382,0
1598983,0
9943404,0
1508174,1
3264988,0
10192093,0
7367330,0
7274793,1
2029476,0
4148255,0
10412932,0
7252782,0
3831427,1
10623965,0
1248981,0
7347618,0
10380937,0
4758804,0
52249,0
9340515,0
4277546,0
8070828,1
6195311,0
9629969,1
4721662,0
6333428,0
3300981,1
7151067,0
581500,0
923940,0
5089669,0
8912738,0
3381221,0
3156250,0
5601041,0
7739379,0
6984835,0
5268588,0
9494014,0
9934081,0
5150311,0
10098278,0
2271070,0
10508689,0
11195782,0
2121384,0
6814827,0
9291454,1
3599105,0
3592921,1
5129985,0
10158965,0
6803121,0
2357344,0
9807348,0
5956376,0
5016646,0
7708106,0
16315,0
1036388,1
6682274,0
6680411,0
1110195,0
5931866,0
3130086,0
5155321,0
8692266,0
8530995,0
10786664,1
6320806,0
6487804,1
11381480,0
2574667,1
10219374,0
8377420,0
10888088,1
2369084,0
1216632,0
6618419,0
4979432,0
6764999,0
8797383,0
5916822,0
6373827,0
4910562,0
5336400,0
9882898,0
11117654,0
5185657,0
7562060,1
243577,0
5372258,0
4620157,0
2706320,0
4060956,0
9570665,0
5866028,0
9763508,0
5621058,0
5250657,0
7254607,0
8877353,0
3337733,0
2605370,1
3383951,1
2436153,0
3347432,0
11093903,1
4074950,0
5324846,0
2996973,1
5989373,0
6439567,0
1653460,0
10045714,0
3055293,0
7593216,1
6674480,0
7428779,0
1381897,0
5789746,0
6692045,0
6882437,0
4024913,1
3001116,0
8733346,1
9198799,0
10703834,1
2261915,0
1680797,0
5737981,1
4179853,0
6728057,0
10861943,0
7407547,0
5685584,1
8296720,0
2220305,0
8615974,0
5204170,0
2698503,0
5274926,1
2615785,0
8101625,0
3655148,0
5543418,1
6126891,0
4044620,0
6747067,0
5296014,0
2398391,1
6359327,0
4988727,0
4396627,0
7049005,0
388578,0
6710122,0
1863037,0
160600,0
4808787,0
8949568,0
131059,1
7078577,0
6654408,0
5499006,0
11348835,0
4661817,0
6848706,0
4577487,0
339042,0
4881325,1
646767,0
8963896,0
4593727,0
9091543,0
677155,0
8303704,0
11362654,0
7950799,0
70551,0
10558937,0
4562056,0
578563,0
608134,1
10251843,0
7075820,0
